"HYBAS_ID","SUB_AREA","GIS_AREA","protectpi"
6050532350,44898.6,40.0757456910036,0.000892583414427257
6050546240,30127.8,2709.96969022095,0.0899491396723608
6050546360,60333.9,5450.48641527332,0.0903387053592312
6050550960,2889.8,46.6272814959776,0.0161351240556362
6050551090,11804.2,357.083266889575,0.0302505266675908
6050562010,34406.2,3670.03845423227,0.10666793933164
6050562020,37079.6,3061.84934622008,0.0825750371152892
6050565970,43754,335.083032963195,0.00765834056230734
6050594780,18969,353.216785056879,0.0186207383128725
6050594790,15699.3,568.796870451625,0.0362307154109817
6050595200,52028,4267.54922778732,0.0820240875641447
6050595210,30808.9,1993.59942974267,0.0647085559608641
6050622980,1072,110.066566584893,0.10267403599337
6050624770,13484.6,110.066566584893,0.00816239017730544
6050624870,23383.4,1332.99553557647,0.057006061375868
6050639910,45168.1,112.675159460663,0.00249457381339181
6050639920,7221.4,153.731031024963,0.0212882586513644
6050649360,8690.8,1466.03426727437,0.168688068678875
6050652910,27927.6,2794.81681348613,0.100073648057339
6050653020,5412.5,17.518795832183,0.00323672902211233
6050667090,125982,5706.12837283411,0.0452932035753846
6050667100,109239.9,4040.21519567398,0.0369847939779694
6050670510,8325.8,13.8448756357102,0.00166288832733313
6050674150,34071,874.432362258127,0.0256650043220958
6050674210,680.9,0.925739814630806,0.00135958263273727
6050675090,37235.9,71.8435418234079,0.00192941601581828
6050675150,22096.3,2025.36514828304,0.0916608277532001
6050680380,34881.1,55.8451847530635,0.00160101558589217
6050680410,19715.5,63.0563924869929,0.00319831566467972
6050681720,14430.4,101.597678222776,0.00704053097785068
6050684130,13683,161.741895424372,0.0118206457227488
6050684180,29394.9,2012.40366939859,0.068460980285648
6050705380,12213.9,4.94903771943148,0.000405197170390414
6050705490,9913.9,2.07392069852901,0.000209193223507299
6050708750,16487.1,2000.37478446794,0.121329693182424
6050709700,2565.8,2.19911439980735,0.000857087224182458
6050709810,60319.7,1330.6774829144,0.0220604128156208
6050709930,35672.9,168.391332160308,0.00472042733168058
6050710030,211620.1,12549.1801013248,0.0593005111580838
6050710170,78297.2,18155.7767224051,0.231882835176802
6050718180,72166.9,3768.69858957888,0.0522219825096947
6050719760,26432,643.261569078742,0.0243364697744682
6050719850,25200.1,874.309460845078,0.0346946821974944
6050721300,25219.2,1660.40744117372,0.0658390211098577
6050728570,22470.9,118.931743900386,0.00529270051045512
6050728580,14642.8,96.8364183890709,0.0066132446245985
6050738860,33608.6,17.8969559380748,0.0005325112006473
6050738870,15781.2,137.514401788982,0.00871381148385303
6050752460,10822.3,432.527141588795,0.0399662864260643
6050752470,24160,500.615498275124,0.0207208401603942
6050755240,24892.7,390.289910061748,0.0156788901992049
6050757070,9033.7,61.0656493763432,0.00675976060488429
6050757590,3664.6,17.4772938838784,0.00476922280300125
6050759370,37869.9,930.982708638985,0.024583711830213
6050759380,2650,772.6003586295,0.291547305143207
6050760520,19215.4,1450.05220397969,0.0754630246562493
6050760600,8511.4,16.8521527447131,0.00197995074191239
6050762760,2084.6,995.427211412762,0.477514732520753
6050762870,36699,1682.69588281602,0.0458512734084313
6050774150,23471.2,2284.01539905971,0.0973114028707398
6050774200,26049,1609.91075382928,0.0618031691746048
6050790150,114707.3,2367.27583735324,0.0206375342925275
6050790160,264041.2,8533.46623540903,0.0323186920655149
6050793610,28898.8,3231.90182013884,0.11183515648189
6050793620,67535.5,3443.00932438975,0.050980733457067
6050808660,107168,3435.26056895224,0.0320549097580643
6050808670,121712.6,3038.10397470305,0.0249612938570292
6050814820,5156.7,116.649203096709,0.0226209015643161
6050814830,50030.4,2896.90503178652,0.0579028956751599
6050816160,21657,627.753906871785,0.0289861895401849
6050816240,208.2,109.11942741701,0.524108681157589
6050816630,21120.8,1552.99821148688,0.0735293270845272
6050818720,14884,609.659106185488,0.0409607031836528
6050818840,13379.1,692.090214134618,0.0517292055620048
6050819650,56623.1,3079.69293870308,0.0543893382506976
6050837900,17440.7,1180.75373351006,0.0677010517645542
6050837910,36858.2,1357.94311593687,0.0368423611553703
6050842120,110464,990.979877207752,0.00897106638549892
6050842130,47203.5,11.5865146221076,0.000245458803311357
6050849780,11412.4,15.9997926480632,0.00140196563808342
6050849790,26872.7,1684.67992863746,0.0626911299808897
6050852180,12473.7,149.819505864681,0.0120108312581416
6050852210,6649.4,16.0920468346691,0.00242007501950087
6050852410,14641.1,11.7303860590083,0.000801195679218658
6050862810,27497.9,6982.70036901376,0.253935768513732
6050862860,37026,15284.5621864818,0.412806195281203
6050869670,26612.6,0.140139493415064,5.26590763078632e-06
6050869680,15259.7,23.8502317608491,0.00156295548148713
6050870380,25197.8,71.3784541524186,0.00283272564082652
6050877660,55089.2,5392.09396114476,0.0978793295445343
6050879900,2650.4,61.9446444860306,0.023371809721563
6050893010,21657.1,1.17288377956071,5.41570099210287e-05
6050913900,31857.6,1978.80094348196,0.0621139365012418
6050913910,78538.3,6333.31609329587,0.0806398418770952
6050933800,58969.4,325.553410646736,0.00552071770522908
6050933820,41850.9,7129.71002028466,0.170359777693781
6050934630,38327.7,670.611812455697,0.0174967924622583
6050942450,16192,6983.52679140472,0.431294885832802
6050942470,10010,4800.71947431708,0.479592355076632
6050960220,9421.4,18.862783722565,0.00200212109904738
6050960240,8444.2,18.862783722565,0.00223381536706438
6050068110,0,0,0
6050070270,0,0,0
6050003680,0,0,0
6050004470,0,0,0
6050075390,0,0,0
6050084040,0,0,0
6050084460,0,0,0
6050084750,0,0,0
6050081020,0,0,0
6050079970,0,0,0
6050102250,0,0,0
6050134450,0,0,0
