"HYBAS_ID","SUB_AREA","GIS_AREA","protectsu"
6050675090,37235.9,5166.49450570689,0.13875035934963
6050675150,22096.3,454.929363726529,0.0205884860237474
6050680380,34881.1,527.411204946422,0.0151202572437917
6050680410,19715.5,714.066080739269,0.036218512375505
6050681720,14430.4,454.929363726529,0.0315257625378734
6050684130,13683,1771.53035730031,0.129469440714778
6050684180,29394.9,40.0350040363148,0.00136197109145855
6050705490,9913.9,3.93372323982899,0.000396788674470086
6050708750,16487.1,454.929363726529,0.0275930493371502
6050709700,2565.8,454.929363726529,0.177305075893105
6050709810,60319.7,4316.08431903596,0.0715534778693521
6050709930,35672.9,9695.09755332165,0.271777667454052
6050710030,211620.1,4971.38189508887,0.0234920118414502
6050718180,72166.9,23118.0725915915,0.320341771526718
6050719760,26432,4422.62384461866,0.167320817366021
6050719850,25200.1,11097.291494832,0.440366962624435
6050721300,25219.2,4314.53296617912,0.171081278001646
6050728570,22470.9,2942.97715098992,0.130968370247294
6050728580,14642.8,2362.7540510764,0.161359442939629
6050738860,33608.6,1108.97587594147,0.0329967887963637
6050752460,10822.3,10822.3,1
6050752470,24160,10078.9221821648,0.417173931380993
6050755240,24892.7,4187.76415210725,0.168232620491439
6050757070,9033.7,4501.7790615083,0.498331698142323
6050757160,886.4,886.4,1
6050757580,9645.5,4147.86366596263,0.430030964279989
6050757590,3664.6,27.0902005103975,0.00739240313005444
6050759370,37869.9,10401.8426429466,0.274673095068816
6050759380,2650,2650,1
6050760520,19215.4,7803.62400289477,0.406113013671054
6050760600,8511.4,5573.3211578755,0.65480663085691
6050762760,2084.6,2084.6,1
6050762870,36699,12096.9826280815,0.329627036924209
6050774150,23471.2,17698.3194858409,0.754044083210101
6050774200,26049,10051.8319816544,0.385881683813367
6050790150,114707.3,3296.30798972149,0.0287366888569558
6050790160,264041.2,3326.12115484746,0.0125969778763597
6050793610,28898.8,2713.85055913299,0.0939087629636174
6050793620,67535.5,9803.73571103443,0.145164183444772
6050808660,107168,7158.53663763282,0.0667973335103092
6050808670,121712.6,440.765678253915,0.00362136441300173
6050814830,50030.4,11781.2484736006,0.235481796539717
6050816160,21657,126.390970219507,0.0058360331633886
6050816630,21120.8,773.833260160393,0.0366384445740878
6050819650,56623.1,16272.4810457184,0.28738237655159
6050837900,17440.7,773.833260160393,0.0443693922927631
6050837910,36858.2,12231.4897462907,0.3318526066463
6050842120,110464,260.188820207072,0.00235541733240759
6050842130,47203.5,3167.90168145908,0.0671115845532446
6050846530,70446.3,1144.35908557628,0.0162444171741636
6050849780,11412.4,15.0630371380903,0.00131988338457207
6050849790,26872.7,11676.9304186921,0.434527621664071
6050852180,12473.7,159.998663576326,0.0128268808434006
6050852410,14641.1,3457.14226071364,0.2361258553465
6050862810,27497.9,7776.03956685542,0.282786669776798
6050862860,37026,8315.39234499654,0.22458251890554
6050869670,26612.6,16.5858753048279,0.000623233930725594
6050869680,15259.7,11.1235403197651,0.00072894882073469
6050870380,25197.8,1003.55960744844,0.0398272709303368
6050877660,55089.2,9444.83145905716,0.171446153856966
6050879890,76390.7,3456.76837507381,0.0452511676823725
6050879900,2650.4,0.149925883271223,5.656726655268e-05
6050887050,9334.7,4303.1773672922,0.460987216224646
6050887140,13024.5,6186.98763804446,0.475026883031553
6050887830,431.7,431.7,1
6050887840,21794.3,997.754848840678,0.0457805411892411
6050913900,31857.6,358.777456897663,0.011261911032145
6050913910,78538.3,569.478575700316,0.0072509664163894
6050933800,58969.4,1449.98116783817,0.0245887047831278
6050933820,41850.9,1784.33819677385,0.0426355991573382
6050934620,11998.4,2494.81932317177,0.207929334175538
6050934630,38327.7,1274.51203172081,0.0332530267070764
6050942450,16192,1953.55245384153,0.120649237514916
6050942470,10010,4483.7296953277,0.447925044488282
6050954860,41050.1,11.4680774403905,0.000279367832000177
6050068110,0,0,0
6050084040,0,0,0
6050084460,0,0,0
6050079970,0,0,0
6050134890,0,0,0
6050134790,0,0,0
6050137270,0,0,0
6050126850,0,0,0
6050143380,0,0,0
6050004870,0,0,0
6050099060,0,0,0
6050113660,0,0,0
6050004880,0,0,0
6050239720,0,0,0
6050262110,0,0,0
6050262490,0,0,0
6050272470,0,0,0
6050384210,0,0,0
6050285930,0,0,0
6050405320,0,0,0
6050457830,0,0,0
6050457840,0,0,0
6050506430,0,0,0
6050506420,0,0,0
6050532340,0,0,0
6050532350,0,0,0
6050483020,0,0,0
6050532200,0,0,0
6050411440,0,0,0
6050408150,0,0,0
6050408040,0,0,0
6050458930,0,0,0
6050476790,0,0,0
6050527670,0,0,0
6050622980,0,0,0
6050624770,0,0,0
6050372330,0,0,0
6050401890,0,0,0
6050450420,0,0,0
6050639920,0,0,0
6050649360,0,0,0
6050649500,0,0,0
6050653020,0,0,0
6050670380,0,0,0
6050670510,0,0,0
6050852400,0,0,0
6050852210,0,0,0
6050818720,0,0,0
6050818840,0,0,0
6050016770,0,0,0
6050016970,0,0,0
6050893010,0,0,0
6050892920,0,0,0
6050870370,0,0,0
6050846520,0,0,0
6050816640,0,0,0
6050816240,0,0,0
6050814820,0,0,0
6050830430,0,0,0
6050830420,0,0,0
6050819640,0,0,0
6050710170,0,0,0
6050738870,0,0,0
6050755160,0,0,0
6050721310,0,0,0
6050718170,0,0,0
6050709820,0,0,0
6050705380,0,0,0
6050681620,0,0,0
6050708820,0,0,0
6050674210,0,0,0
6050019090,0,0,0
6050937230,0,0,0
6050937260,0,0,0
6050942390,0,0,0
6050942410,0,0,0
6050020000,0,0,0
6050954870,0,0,0
6050960240,0,0,0
6050960220,0,0,0
6050960610,0,0,0
6050960580,0,0,0
6050958450,0,0,0
6050958420,0,0,0
6050021020,0,0,0
6050021160,0,0,0
6050021170,0,0,0
6050021190,0,0,0
6050025410,0,0,0
6050026750,0,0,0
6050026990,0,0,0
6050027000,0,0,0
6050027220,0,0,0
6050027230,0,0,0
6050027290,0,0,0
6050027300,0,0,0
6050027770,0,0,0
6050027780,0,0,0
6050028110,0,0,0
